"pubmedID","num_inter","n_proteins"
"10799501","1","2"
"16253996","1","2"
"20890305","2","3"
"11278572","4","4"
"11356828","2","3"
"12933810","1","1"
"12529373","1","2"
"10535961","2","3"
"15851025","1","2"
"20203130","19","9"
"21103407","6","4"
"14961121","1","2"
"10490823","4","5"
"10727209","7","7"
"15916959","1","2"
"14756819","1","2"
"10926498","1","1"
"8389242","1","1"
"15572129","1","2"
"15322109","3","4"
"12740439","1","2"
"9223340","2","3"
"10078972","2","3"
"10623590","2","3"
"11585385","4","5"
"10676816","1","2"
"15793564","2","3"
"15752761","1","2"
"12944407","2","3"
"15866167","1","2"
"15306850","7","5"
"8927054","4","3"
"10692439","2","3"
"20404198","6","7"
"10747870","1","2"
"15125834","3","4"
"15173580","2","3"
"19879840","5","6"
"15621527","1","2"
"21414300","3","4"
"18378699","1","2"
"17242207","2","3"
"19029251","4","4"
"21807893","4","4"
"27217568","20","17"
"14715251","2","3"
"15916964","3","4"
"16314315","1","2"
"15735663","2","3"
"15680327","4","4"
"10966647","1","1"
"11738050","1","1"
"15964779","2","3"
"8610109","5","5"
"9705280","1","2"
"12606577","2","3"
"23175184","8","8"
"14993226","1","1"
"15603737","3","3"
"15509766","1","2"
"15782130","3","3"
"15383280","2","3"
"15694360","5","6"
"18287044","1","2"
"19897484","1","2"
"9268338","1","2"
"9846874","1","2"
"9262406","1","2"
"9338791","1","2"
"12692243","1","2"
"15849318","6","4"
"14752512","4","4"
"15469820","6","7"
"16306601","3","4"
"12970571","2","3"
"28321712","1","2"
"15688031","1","1"
"10876248","1","1"
"10949039","1","1"
"22788920","1","2"
"24302728","8","8"
"9923604","1","2"
"12900413","1","2"
"9182573","1","2"
"12745076","1","2"
"17563371","2","3"
"9860974","1","2"
"15064355","1","2"
"15735739","3","4"
"10320322","1","2"
"21311754","30","31"
"15674337","3","4"
"15819698","1","2"
"12788922","2","2"
"2387866","2","2"
"11493685","1","1"
"15902271","3","4"
"10933397","5","6"
"15834156","6","5"
"14631046","1","2"
"16293614","6","5"
"9528938","2","3"
"14673152","1","2"
"19706536","5","5"
"15616592","5","4"
"11997499","3","3"
"18280497","10","5"
"28844863","7","6"
"16497732","1","2"
"15782135","2","3"
"11756552","2","3"
"26598620","126","125"
"15722199","1","2"
"9647788","1","2"
"20460433","3","4"
"9632690","2","3"
"15710417","3","4"
"11238922","2","3"
"15084261","3","3"
"15474493","1","2"
"15889144","3","4"
"11739956","1","1"
"11384997","3","2"
"11680900","1","2"
"12444132","1","1"
"9168119","1","1"
"11036086","1","1"
"11279501","3","2"
"11773079","1","2"
"17471507","4","6"
"14985111","1","2"
"15123659","1","2"
"24413169","5","6"
"16052498","1","2"
"15480426","2","3"
"16951171","1","2"
"17951406","3","4"
"18285702","3","4"
"22350412","1","2"
"24671224","1","2"
"18202760","3","3"
"28919423","2","3"
"11382768","1","2"
"15361884","1","2"
"20308430","3","4"
"17289033","7","8"
"23277542","2","3"
"15355988","3","4"
"12947005","3","3"
"15085137","6","7"
"15525538","2","3"
"14637155","3","4"
"10799517","1","2"
"15944128","1","2"
"12527804","1","2"
"29720657","1","2"
"10648614","1","2"
"10723127","3","4"
"15808510","2","3"
"15084260","2","3"
"10749885","1","2"
"15480429","1","2"
"15753034","3","4"
"27677741","1","2"
"20068069","6","6"
"25520503","2","3"
"17254974","3","4"
"14527956","7","7"
"15834423","5","6"
"16122695","5","6"
"14767476","7","7"
"15837424","3","4"
"11035016","2","3"
"15592429","1","2"
"15800623","1","2"
"21179498","1","2"
"20804422","80","81"
"15905404","3","4"
"19358846","2","3"
"16751101","5","6"
"16699503","4","5"
"15258139","1","2"
"15811626","2","3"
"21113133","21","21"
"20870715","3","4"
"19287380","36","33"
"22952844","154","154"
"17626091","2","3"
"10585395","2","3"
"22342275","1","2"
"25349427","8","7"
"25795299","5","5"
"25982117","9","10"
"26231201","3","3"
"16861906","16","13"
"27462452","6","7"
"27573245","4","4"
"28886238","13","12"
"27203182","13","11"
"26613412","3","4"
"15718469","1","2"
"15729359","6","5"
"21172653","6","5"
"11923478","2","3"
"22116549","3","4"
"18782771","1","2"
"26504087","6","7"
"12140263","6","5"
"15574327","1","2"
"15937477","4","4"
"15882621","2","3"
"23319653","2","3"
"15775988","1","2"
"17872950","6","7"
"12172552","1","2"
"15507209","2","3"
"12738788","8","9"
"10409727","3","3"
"21182205","262","262"
"20308691","21","20"
"25604459","222","185"
"15660129","2","3"
"20818423","1","2"
"24219989","2","3"
"15577914","1","2"
"12507520","1","2"
"10646847","1","2"
"11439092","2","3"
"11319238","1","2"
"15164066","1","2"
"11978406","3","4"
"15151996","3","4"
"12047349","4","4"
"15635093","1","2"
"11172806","3","4"
"12873986","1","2"
"14966128","1","2"
"15950906","1","2"
"20145033","1","2"
"24135280","3","3"
"24240702","2","3"
"18258752","1","2"
"12569082","1","2"
"20121949","2","3"
"15908945","1","2"
"16756390","2","3"
"24086155","2","3"
"14651998","4","5"
"9235954","7","7"
"15920481","1","2"
"15806144","1","1"
"1537377","1","1"
"28564608","5","3"
"14761960","8","7"
"11940591","5","4"
"11196199","2","3"
"10497242","2","3"
"16876108","1","2"
"11058129","3","4"
"15133024","1","2"
"9679056","4","5"
"16109717","3","4"
"11134049","2","3"
"9843571","2","3"
"15824515","2","3"
"21567395","2","3"
"12743039","3","4"
"15345715","1","2"
"17967880","1","2"
"26342197","2","4"
"26735578","1","2"
"15694343","4","4"
"11909962","1","2"
"15247905","4","5"
"14999091","3","4"
"24952875","1","2"
"15610731","4","5"
"15385448","1","2"
"10809230","3","4"
"25675501","3","3"
"9427644","7","6"
"11884618","3","4"
"20621832","4","5"
"14966521","3","3"
"10660610","2","3"
"22366302","1","1"
"21966355","1","1"
"22158899","1","1"
"21315177","3","4"
"17639074","5","4"
"15808511","6","5"
"15949439","5","4"
"11889037","1","2"
"15494311","4","5"
"8230483","5","6"
"11884610","1","2"
"12745075","1","2"
"11463386","1","2"
"8242750","4","4"
"7569954","1","2"
"8127873","3","3"
"15530371","6","6"
"15782111","4","4"
"11907280","2","3"
"10924145","1","2"
"8684460","3","3"
"8756328","1","2"
"12941338","1","2"
"11141566","1","2"
"15189033","1","2"
"15239650","1","2"
"12244298","1","2"
"10930425","5","5"
"7630397","1","2"
"10559988","2","3"
"19483727","8","8"
"19773423","3","4"
"17361108","6","5"
"7553852","4","4"
"9724724","5","5"
"8475101","2","3"
"19631451","5","5"
"21447625","3","4"
"11377199","1","2"
"8463339","3","4"
"12044161","1","2"
"15828833","2","3"
"15455144","1","2"
"16290148","1","2"
"14656438","1","2"
"21241890","13","10"
"11983168","3","5"
"15761148","3","4"
"22304920","151","150"
"1388288","2","3"
"14536078","3","4"
"15004009","4","4"
"16223725","3","3"
"17254967","5","5"
"10330164","3","4"
"21092281","1","2"
"20837141","4","5"
"21372285","1","2"
"15670215","5","5"
"17970072","1","2"
"14701826","3","4"
"15514162","5","5"
"17431037","3","5"
"10359664","6","6"
"7799941","5","5"
"18559665","2","3"
"9192873","3","3"
"19470470","7","8"
"11433299","6","6"
"25728284","4","4"
"28137908","2","3"
"23853094","2","2"
"15664191","4","5"
"20179103","2","3"
"20179161","2","3"
"15125835","2","3"
"15619620","2","3"
"10432313","1","2"
"8806683","1","2"
"10373465","1","2"
"21319273","391","391"
"9545286","6","7"
"9315635","5","6"
"10207050","2","3"
"16326706","6","7"
"10938106","2","3"
"20871633","5","6"
"19225156","3","4"
"12970441","4","5"
"14681231","3","4"
"15811853","1","2"
"9053846","10","6"
"15173007","1","2"
"21697511","1","2"
"9029153","2","3"
"15241418","6","5"
"9885575","19","10"
"16878158","7","6"
"11306463","3","4"
"9188854","1","2"
"10825149","2","4"
"15688006","4","5"
"16930133","3","3"
"17379520","6","4"
"23184937","168","169"
"12185076","1","2"
"11700304","1","2"
"17183365","3","4"
"21708152","2","3"
"16611643","2","3"
"22670624","2","3"
"21685363","4","6"
"24828823","3","4"
"17510966","3","3"
"11259605","10","11"
"11953320","1","2"
"24850914","19","20"
"20164180","9","10"
"28294307","2","3"
"9372912","4","5"
"14623309","8","6"
"17027648","3","4"
"11997265","1","2"
"12359225","1","2"
"15469849","2","3"
"10202152","5","6"
"15469996","1","2"
"15479637","1","2"
"22386318","2","3"
"21220307","4","5"
"15489854","2","3"
"15514116","1","2"
"15525651","2","3"
"15531880","3","3"
"16227581","4","5"
"15746103","2","3"
"29676528","680","681"
"15537540","5","4"
"12972555","3","3"
"10585280","2","4"
"17671428","5","4"
"10393546","6","6"
"18615582","4","5"
"10198259","4","5"
"10323868","1","2"
"27998760","2","3"
"21439954","3","4"
"21423803","2","3"
"22215809","4","5"
"15550671","1","1"
"29217581","1","1"
"15556869","5","6"
"15350535","2","3"
"18086875","4","5"
"15574335","4","4"
"20956295","5","6"
"17177603","1","2"
"19074266","3","5"
"28202514","4","5"
"15592428","1","2"
"12829790","6","5"
"19251705","5","4"
"17889669","4","5"
"20212043","5","5"
"24929361","3","4"
"10938080","1","2"
"11333986","6","7"
"18037959","7","7"
"25892518","1","2"
"15870198","3","3"
"22750444","1","2"
"15654337","1","2"
"15656790","3","3"
"16336193","4","5"
"28378594","229","229"
"9840932","1","2"
"10095772","1","2"
"15660133","5","5"
"20651253","4","5"
"15666801","3","4"
"15670815","2","3"
"15674325","6","7"
"22992334","2","3"
"10386600","1","2"
"22770219","15","13"
"18604603","2","3"
"19270695","7","8"
"19919647","5","5"
"26898830","3","4"
"15692563","3","4"
"15694335","1","2"
"18082604","4","4"
"15695515","5","6"
"15719014","7","6"
"17255943","8","7"
"15723054","2","3"
"15735664","4","4"
"19713535","3","4"
"15735755","1","2"
"17146439","1","2"
"15744309","1","2"
"29523818","1","2"
"15750338","1","2"
"15849193","1","2"
"18003620","14","9"
"15990875","4","5"
"19589780","1","2"
"27566588","5","4"
"20403362","2","3"
"15757897","6","7"
"15024056","7","8"
"16504183","2","3"
"15775975","2","3"
"15780933","2","2"
"9630226","1","1"
"15284440","3","5"
"18591661","2","2"
"21914072","1","1"
"15781263","1","2"
"15782139","1","2"
"15782218","5","5"
"10339564","5","6"
"15803180","2","3"
"16645588","1","2"
"21980403","1","2"
"15820677","2","3"
"20498050","3","3"
"21965652","2","3"
"9041194","1","2"
"16777603","2","3"
"8565853","4","5"
"16159883","2","4"
"10652300","2","3"
"19423708","2","4"
"15601848","6","5"
"8397206","10","6"
"12191604","1","2"
"2184890","1","1"
"2365049","1","1"
"7660355","1","1"
"7913750","1","1"
"7920263","1","1"
"9515726","1","1"
"9988734","1","1"
"2491853","2","2"
"2551905","1","1"
"2922050","1","1"
"3351931","1","1"
"3417634","1","1"
"8869635","1","1"
"9442056","1","1"
"9488135","3","3"
"1331108","1","1"
"15173183","3","3"
"19838188","1","1"
"3136930","1","1"
"8591035","1","1"
"7542919","1","1"
"8576227","1","1"
"9889151","1","1"
"21827949","1","1"
"15530372","1","1"
"7547867","1","1"
"8031770","1","1"
"7835432","1","1"
"19805618","4","3"
"8639605","1","1"
"8989326","1","1"
"7651403","1","1"
"9003180","1","1"
"9200714","1","1"
"9356442","1","1"
"18719128","1","1"
"22609356","1","1"
"11744719","1","1"
"24316228","1","1"
"24702826","1","1"
"8810909","1","1"
"20133843","1","1"
"9335118","1","1"
"9519411","1","1"
"9752000","1","1"
"9843486","1","1"
"2391366","1","1"
"10074410","1","1"
"23122408","1","1"
"10089300","1","1"
"10745013","1","1"
"24769394","2","2"
"11264579","1","1"
"12269802","1","1"
"11274460","1","1"
"1896463","1","1"
"8201622","1","1"
"11316879","1","1"
"11697906","1","1"
"8845352","1","1"
"11456484","1","1"
"9582338","1","1"
"18093920","9","4"
"12126626","1","1"
"3029048","1","1"
"3172210","1","1"
"8114934","1","1"
"9217261","1","1"
"19372378","1","1"
"23850452","2","2"
"12211029","1","1"
"8331657","1","1"
"8591048","1","1"
"1530570","6","6"
"8663064","1","1"
"12913124","1","1"
"15027868","1","1"
"12965206","1","1"
"8747459","1","1"
"1332026","1","1"
"1377913","1","1"
"8068620","1","1"
"8068621","1","1"
"19447967","60","62"
"8182750","1","1"
"9761928","1","1"
"12192076","2","2"
"7706245","1","1"
"8051099","1","1"
"2023254","1","1"
"8289289","1","1"
"14715275","4","3"
"11175348","1","2"
"14973488","1","2"
"14980207","2","3"
"15003450","1","1"
"15064418","1","2"
"20026656","4","5"
"11395479","3","4"
"15068804","1","1"
"15070891","1","2"
"15100216","1","1"
"9493264","1","1"
"15105503","2","3"
"15117939","3","3"
"15121855","1","2"
"15123692","1","2"
"19234489","3","4"
"23264041","7","7"
"15030318","2","3"
"16775419","4","4"
"21896478","5","5"
"29382759","1","1"
"10187771","1","1"
"15125839","1","1"
"15141215","1","1"
"15155720","1","1"
"21360678","35","29"
"15187083","1","2"
"15195147","1","1"
"15214843","6","3"
"17383427","4","3"
"21964062","6","7"
"15234975","4","5"
"15236977","1","1"
"15381419","1","2"
"15388255","6","7"
"12434148","2","2"
"12450384","1","1"
"12755606","1","1"
"12453420","1","1"
"2044952","2","2"
"18160415","18","18"
"12499558","1","1"
"12507430","2","2"
"16111684","1","1"
"27452404","3","3"
"12510003","1","1"
"12518053","1","1"
"18462685","1","1"
"12522133","2","3"
"12526797","2","2"
"12553908","4","3"
"12554650","1","1"
"21985244","11","6"
"12571287","6","6"
"8692842","8","10"
"7629134","5","6"
"12575940","1","1"
"12604596","2","3"
"12606052","1","1"
"11429412","2","3"
"20516148","2","3"
"12634059","1","1"
"12768205","2","2"
"12637547","1","2"
"2377599","2","2"
"12653548","1","1"
"16287840","9","7"
"12663789","1","1"
"12679808","1","1"
"12725862","1","1"
"11980914","3","4"
"12839962","1","2"
"16951407","1","2"
"19622356","3","4"
"12694406","1","2"
"8626687","2","3"
"12702733","1","1"
"12730099","2","3"
"12732641","1","1"
"12737818","1","1"
"15178429","2","3"
"21952639","30","29"
"19931284","1","1"
"21517082","1","1"
"21220506","1","1"
"24642144","1","1"
"23989536","2","2"
"25311206","4","3"
"25723488","2","2"
"28359760","1","1"
"26413874","3","3"
"26902585","3","4"
"25686248","14","14"
"26942676","2","2"
"26075355","2","2"
"12819202","1","1"
"9219516","2","3"
"12867422","1","2"
"2119582","2","3"
"12876357","1","1"
"15130468","1","1"
"12887919","9","9"
"12906824","1","1"
"12962626","1","1"
"12972430","4","4"
"16371367","1","2"
"15536134","10","9"
"1387715","1","2"
"1446976","1","2"
"1717997","1","2"
"1396586","1","1"
"23139410","1","1"
"14500983","1","2"
"16371348","7","4"
"16973552","9","5"
"16856878","4","6"
"24814515","3","3"
"23051622","5","4"
"19520058","3","3"
"22094256","88","75"
"17010938","5","4"
"14507927","2","3"
"14522975","1","1"
"19656901","4","4"
"28049150","5","5"
"28747347","3","4"
"1454062","1","2"
"1530920","1","2"
"7589084","1","2"
"9368621","1","2"
"14559117","1","2"
"19131965","9","7"
"22507528","2","3"
"14559893","1","2"
"14564014","3","4"
"15574593","3","4"
"25912140","4","5"
"14573871","1","1"
"17662718","12","6"
"1532458","1","2"
"12439743","2","3"
"8798463","2","3"
"14623262","1","2"
"14645241","2","3"
"14656437","1","1"
"14656442","1","1"
"11669620","1","1"
"9660968","1","1"
"11689424","1","1"
"11698662","1","1"
"11707391","1","1"
"11726493","1","1"
"11733996","1","1"
"11741531","1","1"
"10024533","1","1"
"21556036","2","2"
"11747432","1","1"
"9256435","1","1"
"11747442","2","2"
"15864311","1","2"
"12820963","2","3"
"9566894","3","4"
"15889138","2","2"
"24438591","1","1"
"18566590","12","7"
"17936559","6","5"
"16943424","3","4"
"28406480","1","2"
"28196907","10","10"
"26971997","3","3"
"29295817","14","15"
"15936278","6","8"
"15953418","3","3"
"12628925","1","2"
"12867595","1","2"
"8643455","2","3"
"21396940","4","3"
"18795805","1","1"
"25241935","8","7"
"26862156","2","2"
"29868881","1","1"
"21448668","1","1"
"1690718","2","3"
"1693624","1","2"
"3546305","1","2"
"8846021","2","3"
"21947080","7","6"
"2138612","1","2"
"16424009","5","6"
"1868826","1","1"
"7718586","1","1"
"2006422","1","2"
"2997278","1","2"
"4056036","1","2"
"2173144","1","2"
"7685273","3","4"
"17158602","2","3"
"17785434","5","5"
"18315570","1","2"
"2363680","1","1"
"7932736","1","1"
"9309222","1","1"
"9514741","1","1"
"9878407","1","1"
"2785270","1","1"
"6332197","1","1"
"6966283","1","1"
"6976274","1","1"
"6982267","1","1"
"6983488","2","2"
"22405009","1","1"
"7509360","1","2"
"8080844","1","2"
"7527811","4","3"
"7534402","1","1"
"7539925","1","1"
"7541045","3","4"
"7552752","1","1"
"7990146","1","1"
"7990966","1","1"
"18689681","1","1"
"7563063","1","1"
"7704533","1","1"
"9600845","1","1"
"7592647","1","2"
"7609079","1","2"
"7634088","1","1"
"7954789","1","1"
"21962517","1","1"
"20700106","1","1"
"30069048","1","1"
"20428113","1","1"
"21927000","1","1"
"26302298","2","2"
"7565695","1","2"
"7663947","1","1"
"8805577","1","1"
"9525918","1","1"
"9927655","1","1"
"7753047","2","3"
"7796798","1","1"
"7806518","1","1"
"8089846","1","1"
"8397104","1","1"
"7891724","1","1"
"9395488","1","1"
"19203586","1","1"
"16280327","3","3"
"17554339","2","2"
"8061610","1","1"
"8609635","1","1"
"8085155","1","1"
"8211159","1","1"
"8262940","1","1"
"8411163","1","1"
"8306960","1","1"
"8076603","1","2"
"8483502","1","1"
"7534492","1","1"
"8613982","1","1"
"9268299","1","1"
"9434908","1","1"
"24506586","1","1"
"8628302","1","2"
"8633037","3","4"
"14968112","48","48"
"9819383","7","5"
"8643579","1","1"
"9323207","1","1"
"16835243","2","2"
"22869114","1","1"
"8662530","1","1"
"9974392","1","1"
"21058338","2","2"
"17679094","8","7"
"12947099","6","6"
"21308745","5","3"
"8663389","4","4"
"8703036","2","2"
"8774881","3","4"
"8785502","1","1"
"9082985","1","1"
"8805593","1","1"
"10187798","1","2"
"8906799","5","6"
"8973360","1","2"
"9003757","1","1"
"9109648","1","1"
"9124532","1","1"
"15210690","3","4"
"9169441","4","5"
"9177355","1","1"
"8127870","1","1"
"9197239","1","2"
"9236223","1","2"
"9269765","2","3"
"9305852","3","4"
"9342320","1","1"
"9353299","3","4"
"9353320","1","2"
"9391075","1","1"
"9130722","1","1"
"17074813","1","1"
"19327355","6","7"
"19339690","6","5"
"23563313","31","20"
"9498755","1","1"
"9521329","1","1"
"10500112","1","1"
"9551553","1","1"
"9587003","1","1"
"16401067","3","2"
"9634703","1","1"
"15798184","3","2"
"9700202","14","13"
"16118227","3","3"
"9705328","3","4"
"9756848","3","3"
"9760227","1","1"
"22059385","1","1"
"9813091","3","5"
"9812906","4","5"
"8630057","3","4"
"20029837","2","2"
"19956605","5","4"
"27827373","2","2"
"9417082","6","7"
"9974409","3","4"
"10097129","1","1"
"10850706","1","1"
"10206894","1","1"
"3422450","1","1"
"9114041","1","1"
"10329152","1","1"
"9461507","1","1"
"18186648","1","1"
"10339548","1","1"
"11831892","1","1"
"12672231","1","1"
"9744270","2","2"
"17937915","1","1"
"16640330","1","1"
"10353846","1","1"
"11170644","1","1"
"11997397","1","1"
"8610159","1","1"
"20534506","1","1"
"10367903","1","1"
"11754823","2","2"
"20194751","6","5"
"10368295","2","2"
"12888356","1","1"
"10433694","1","1"
"9050836","1","1"
"9367528","1","1"
"10437794","2","3"
"11604231","4","5"
"8175658","3","3"
"10493852","2","2"
"7479767","1","1"
"8805579","1","1"
"10531064","1","1"
"14980223","1","1"
"20208545","1","1"
"12068291","1","1"
"12101406","1","1"
"12121644","1","1"
"18172500","3","3"
"11912157","4","4"
"11807090","8","7"
"12121649","1","1"
